pmid,pmc_id,doi,title,first_author,authors,author_count,journal,publication_date,primary_type,all_publication_types,is_review,is_meta_analysis,is_guideline,is_systematic_review,has_fulltext,volume,issue,pages,appeared_in_iterations,num_iterations,is_duplicate
41211523,PMC12592687,10.1002/hsr2.71433,Helicobacter pylori Infection Increases Thrombocytopenia and Inflammation in Patients With Hepatitis B and/or C: An Analytical Study in Cameroon.,Manfouo RT,Manfouo RT,1,Health science reports,,Journal Article,Journal Article,False,False,False,False,True,8,11,e71433,iteration_2_and_3_combined,1,False
41211613,PMC12598495,10.1111/irv.70185,Obesity in Recovery From Influenza-Like Illness and Effectiveness of Oseltamivir.,Nguyen ON,Nguyen ON; Garzón-Orjuela N; van der Velden AW; Butler CC; Vellinga A,5,Influenza and other respiratory viruses,,Journal Article,"Journal Article, Randomized Controlled Trial",False,False,False,False,True,19,11,e70185,iteration_2_and_3_combined,1,False
41211615,PMC12598496,10.1002/jia2.70057,A cluster-randomized controlled trial of a combination HIV risk reduction and economic empowerment intervention for women engaged in sex work in Uganda.,Witte SS,Witte SS; Ssewamala FM; Kiyingi J; Bellamy SL; Yang LS ... (11 total),11,Journal of the International AIDS Society,,Journal Article,"Journal Article, Randomized Controlled Trial",False,False,False,False,True,28,11,e70057,iteration_2_and_3_combined,1,False
41211659,PMC12604109,10.1080/07853890.2025.2584421,Chest CT-derived body composition parameters for outcome prediction in sepsis patients with pneumonia.,Qiao X,Qiao X; Li X; Wang Q; Zheng R,4,Annals of medicine,,Journal Article,Journal Article,False,False,False,False,True,57,1,2584421,iteration_2_and_3_combined,1,False
41211667,PMC12602958,10.1177/17534666251393075,Clinical implications of bronchoalveolar lavage fluid cellular analysis in fibrotic interstitial lung disease combined with CT quantification.,Lee B,Lee B; Kwak HS; Cho HS; Lee JH; Seo JB ... (7 total),7,Therapeutic advances in respiratory disease,,Journal Article,Journal Article,False,False,False,False,True,19,,17534666251393075,iteration_2_and_3_combined,1,False
41212595,PMC12604638,10.1080/21505594.2025.2585719,Rapid detection of Seneca Valley virus based on reverse transcription recombinase polymerase amplification and CRISPR-Cas13a.,Wu Y,Wu Y; Su J; Sun J; Li Z; Yang J ... (14 total),14,Virulence,,Journal Article,Journal Article,False,False,False,False,True,16,1,2585719,iteration_2_and_3_combined,1,False
41212643,PMC12604108,10.1080/13814788.2025.2574869,Implementing a sepsis prediction score in out-of-hours primary care: Feasibility and acceptability study.,Loots FJ,Loots FJ; van Vught LA; van den Brande M; Jepma S; Renkema B ... (13 total),13,The European journal of general practice,,Journal Article,Journal Article,False,False,False,False,True,31,1,2574869,iteration_2_and_3_combined,1,False
41212877,PMC12599946,10.1371/journal.pone.0335944,Identification and validation of the important role of tryptophan-related gene CYP1B1 in the development and progression of sepsis.,Chen LH,Chen LH; Lin WR; Hu HR; Chen ZY; Wang YH,5,PloS one,,Journal Article,Journal Article,False,False,False,False,True,20,11,e0335944,iteration_2_and_3_combined,1,False
41213642,PMC12604637,10.1080/21645515.2025.2582237,"Safety and immunogenicity of a tetravalent dengue vaccine (CYD-TDV) in HIV-positive adults aged 18-50 years in Brazil: Results from a phase II, randomized, observer-blind, placebo-controlled trial.",Perroud A,Perroud A; Madruga JVR; Fernandes L; Luz K; Lukic N ... (11 total),11,Human vaccines & immunotherapeutics,,Journal Article,"Journal Article, Randomized Controlled Trial",False,False,False,False,True,21,1,2582237,iteration_2_and_3_combined,1,False
41214450,PMC12602164,10.1111/irv.70178,"A Systematic Review of New, Enhanced Surveillance Systems and Methodologies for Zoonotic Influenza Viruses in Animals and Human-Animal Interface.",Badra R,Badra R; Zhang W; Tam JSL; Webby R; Van Der Werf S ... (12 total),12,Influenza and other respiratory viruses,,Review,"Journal Article, Review",True,False,False,False,True,19,11,e70178,iteration_2_and_3_combined,1,False
41214477,,10.1080/21505594.2025.2587491,"Effectiveness of antiviral, immunomodulatory and platelet-enhancing agents for treatment of dengue infection: A systematic review.",Aynekulu Mersha DG,Aynekulu Mersha DG; Duijff F; Langerak T; Hakim MS; Martina B ... (9 total),9,Virulence,,Review,"Journal Article, Review",True,False,False,False,False,16,1,2587491,iteration_2_and_3_combined,1,False
41215725,PMC12605878,10.1177/17455057251385803,"HIV self-testing lived experiences of female sex workers in the Garden City, Eastern Nigeria.",Anyiam FE,Anyiam FE; Sibiya MN; Oladimeji O,3,"Women's health (London, England)",,Journal Article,Journal Article,False,False,False,False,True,21,,17455057251385803,iteration_2_and_3_combined,1,False
41215765,PMC12597010,10.1016/j.mtbio.2025.102465,Glycolysis inhibition via pH-responsive nanoparticles modulates macrophage reprogramming for sepsis immunotherapy.,Ding N,Ding N; Guo J; Lin Z; Liu J; Yang J ... (8 total),8,Materials today. Bio,,Journal Article,Journal Article,False,False,False,False,True,35,,102465,iteration_2_and_3_combined,1,False
41215971,PMC12479146,10.1155/cmmi/9825347,RETRACTION: COVID-19 Semantic Pneumonia Segmentation and Classification Using Artificial Intelligence.,Imaging CMM,Imaging CMM,1,Contrast media & molecular imaging,,Journal Article,Journal Article,False,False,False,False,True,2025,,9825347,iteration_2_and_3_combined,1,False
41215973,PMC12596597,10.1093/pnasnexus/pgaf340,Increase of Inhibitory Siglec receptors on T cells mitigates severe immune reactions during acute viral infections.,Rodrigues Mantuano N,Rodrigues Mantuano N; Bärenwaldt A; Sarcevic M; V M Siqueira I; Jauch A ... (10 total),10,PNAS nexus,,Journal Article,Journal Article,False,False,False,False,True,4,11,pgaf340,iteration_2_and_3_combined,1,False
41216008,PMC12596640,10.1016/j.imj.2025.100211,"Immune dysregulation in type 2 diabetes mellitus: Implications for tuberculosis, COVID-19, and HIV/AIDS.",Abbas U,Abbas U; Kumar H; Hussain N; Ahmed I; Laghari RN ... (11 total),11,Infectious medicine,,Review,"Journal Article, Review",True,False,False,False,True,4,4,100211,iteration_2_and_3_combined,1,False
41216009,PMC12597069,10.1016/j.onehlt.2025.101244,"Seroprevalence of seven climate-sensitive zoonoses in Greenland and northern Sweden (1998-2017): High antibody prevalence against Rickettsia and Leptospira, with Leptospira possibly linked to global warming.",Koch A,Koch A; Andersen-Ranberg E; Søborg B; Evengård B; Andersson M ... (12 total),12,"One health (Amsterdam, Netherlands)",,Journal Article,Journal Article,False,False,False,False,True,21,,101244,iteration_2_and_3_combined,1,False
41216049,PMC12596822,10.7759/cureus.94274,Tinea Blepharociliaris: A Case Report.,Chen S,Chen S; Wang J; Changqiang L; Zhang Y,4,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94274,iteration_2_and_3_combined,1,False
41216051,PMC12597121,10.7759/cureus.94219,King Kong Pox: A Case of Severe Mpox and Bartonella Co-infection in a Patient Living With Human Immunodeficiency Virus (HIV).,Karki A,Karki A; Acharya A; Shrestha S; Thapa P; Pandey Y ... (7 total),7,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94219,iteration_2_and_3_combined,1,False
41216054,PMC12596170,10.7759/cureus.94222,Hematological Indices and Abnormalities in Chronic Kidney Disease and Their Associations With Disease Severity.,Tahir U,Tahir U; Akram H; Mahmood R; Nisar Z; Iqbal HZ ... (11 total),11,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94222,iteration_2_and_3_combined,1,False
41216065,PMC12597120,10.7759/cureus.94248,Potential Dysphagia Following COVID-19 Infection Due to Cervical Osteophytes: A Case Report.,Matsumoto S,Matsumoto S; Ohama R; Hoei T; Tojo R; Nakamura T,5,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,10,e94248,iteration_2_and_3_combined,1,False
41216124,PMC12597256,10.2147/VMRR.S549952,Development of a Novel Loop-Mediated Isothermal Amplification (LAMP) for Rapid Diagnosis of Newcastle Disease in Field and Resource-Limited Areas.,Mihiretu BD,Mihiretu BD; Usui T; Chibssa TR; Mohammed AA; Yamaguchi T,5,"Veterinary medicine (Auckland, N.Z.)",,Journal Article,Journal Article,False,False,False,False,True,16,,39-47,iteration_2_and_3_combined,1,False
41216138,PMC12597046,10.1016/j.pmedr.2025.103288,Trends in influenza vaccine disparities in the U.S. following the introduction of COVID-19: Insights from the national health interview survey.,Lind ML,Lind ML; Goldmann E; Lalonde GS,3,Preventive medicine reports,,Journal Article,Journal Article,False,False,False,False,True,60,,103288,iteration_2_and_3_combined,1,False
41216203,PMC12596874,10.1515/med-2025-1296,Protective role of selenium in sepsis: Mechanisms and potential therapeutic strategies.,Liu Y,Liu Y; Zhao X; Xu Z; Li Z; Wang Y,5,"Open medicine (Warsaw, Poland)",,Review,"Journal Article, Review",True,False,False,False,True,20,1,20251296,iteration_2_and_3_combined,1,False
41216213,PMC12597289,10.1016/j.lanwpc.2025.101720,Adverse health outcomes among migrant workers and transnational families in the Asia-Pacific: a systematic review and meta-analysis.,Chia-Yin Lin R,Chia-Yin Lin R; Lau K; Mackey K; Matthews NR; Selvamani M ... (15 total),15,The Lancet regional health. Western Pacific,,Journal Article,Journal Article,False,False,False,False,True,64,,101720,iteration_2_and_3_combined,1,False
41216214,PMC12596541,10.1016/j.nmni.2025.101651,"Clinical features of yellow fever in cases from Bolivia, Ecuador, Colombia, and Peru (2023-2025): A descriptive retrospective study.",Rodriguez-Morales AJ,Rodriguez-Morales AJ; Chang-Cheng B; Gross R; Llanque-Espinoza OE; Villamil-Macareno J ... (32 total),32,New microbes and new infections,,Journal Article,Journal Article,False,False,False,False,True,68,,101651,iteration_2_and_3_combined,1,False
41216246,PMC12597310,10.7759/cureus.96444,Hydatid Cyst of the Thigh With Incidental Hepatitis B: A Rare Case.,Usman R,Usman R,1,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,11,e96444,iteration_2_and_3_combined,1,False
41216247,PMC12596169,10.7759/cureus.96293,"Solitary Neurocysticercosis: A Challenging Diagnosis, a Simple Treatment.",Baydhi LM,Baydhi LM; Shamakh AA; Rebai RM; Musallam FK,4,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,11,e96293,iteration_2_and_3_combined,1,False
41216250,PMC12597109,10.7759/cureus.96369,Milk-Alkali Syndrome in the Context of Pulmonary Tuberculosis: An Overlooked Aetiology of Hypercalcaemia.,Bani-Mustafa A,Bani-Mustafa A; Hegazy A; Khan K; Saad M,4,Cureus,,Journal Article,Journal Article,False,False,False,False,True,17,11,e96369,iteration_2_and_3_combined,1,False
41216271,PMC12596461,10.21037/tgh-25-19,"The association between deceased donor body mass index and liver steatosis, fibrosis, portal infiltrates and patients' prognosis: a retrospective cohort study.",Bian C,Bian C; Huang H; Zeng Z,3,Translational gastroenterology and hepatology,,Journal Article,Journal Article,False,False,False,False,True,10,,63,iteration_2_and_3_combined,1,False
41216272,PMC12596434,10.21037/tgh-24-154,Chronic hepatitis E and hepatitis E seroprevalence in immunosuppressed patients: a prospective study.,Philippart M,Philippart M; Peeters M; Lamoral S; Piessevaux H; Badii MC ... (13 total),13,Translational gastroenterology and hepatology,,Journal Article,Journal Article,False,False,False,False,True,10,,66,iteration_2_and_3_combined,1,False
41216277,PMC12596440,10.21037/tgh-25-24,The effect of metabolic dysfunction-associated steatotic liver disease on the disease progression in patients with COVID-19 associated pneumonia.,Turankova T,Turankova T; Roshchin P; Baimukhambetova D; Mestnikov O; Moroz N ... (9 total),9,Translational gastroenterology and hepatology,,Journal Article,Journal Article,False,False,False,False,True,10,,64,iteration_2_and_3_combined,1,False
41216278,PMC12596419,10.21037/tgh-25-78,"Progress towards ""The Treat-All Approach"" for hepatitis B.",Goodheart R,Goodheart R; Olynyk JK,2,Translational gastroenterology and hepatology,,Editorial,"Editorial, Comment",False,False,False,False,True,10,,60,iteration_2_and_3_combined,1,False
41216282,PMC12596453,10.21037/tgh-25-2,Causal effects of immune cell phenotypes on the risk of autoimmune liver diseases: a bidirectional two-sample Mendelian randomization study.,Zou H,Zou H; Liang X; Luo M; Pan X; Jiang DK,5,Translational gastroenterology and hepatology,,Journal Article,Journal Article,False,False,False,False,True,10,,68,iteration_2_and_3_combined,1,False
41216306,PMC12596955,10.1016/j.radcr.2025.08.089,Severe emphysematous pyelonephritis with extensive extra-renal gas dissemination: A radiological emergency.,Labbi Z,Labbi Z; Cherif A; Beqqali B; Abidi HE; Ibrahimi A ... (9 total),9,Radiology case reports,,Journal Article,Journal Article,False,False,False,False,True,21,1,339-342,iteration_2_and_3_combined,1,False
41216332,PMC12596503,10.1093/hropen/hoaf061,Microbiome dysbiosis and endometriosis: a systematic scoping review of current literature and knowledge gaps.,Facciotti F,Facciotti F; Di Stefano G; Maragno P; Ferraro C; Dridi D ... (9 total),9,Human reproduction open,,Review,"Journal Article, Review",True,False,False,False,True,2025,4,hoaf061,iteration_2_and_3_combined,1,False
41216335,PMC12596846,10.2147/JIR.S544632,ICAM1-Mediated Endothelial Cells and Macrophage Interactions in Modulating GBM Malignant Transformation.,Li J,Li J; Liang T; Liang B; Kang X; Wu W ... (9 total),9,Journal of inflammation research,,Journal Article,Journal Article,False,False,False,False,True,18,,15409-15427,iteration_2_and_3_combined,1,False
41216418,PMC12596373,10.1093/ofid/ofaf646,Mortality and Causes of Death in Patients With Mycobacterium avium Complex Isolates Through 28 Years.,Dahl VN,Dahl VN; Pedersen AA; Johansen IS; Ibsen MH; Fløe A ... (10 total),10,Open forum infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,12,11,ofaf646,iteration_2_and_3_combined,1,False
41216420,PMC12596407,10.1093/ofid/ofaf651,Lenacapavir Plus Cabotegravir as Combination Treatment: Real-world Use Cases From the National Clinician Consultation Center.,Saberi P,Saberi P; McAnaney C; Nakayoshi A; Bositis C; Gandhi M ... (6 total),6,Open forum infectious diseases,,Clinical Trial,"Clinical Trial, Journal Article",False,False,False,False,True,12,11,ofaf651,iteration_2_and_3_combined,1,False
41216421,PMC12596559,10.1093/ofid/ofaf605,HIV Pre-exposure Prophylaxis Does Not Increase Gonorrhea and Chlamydia Incidence in Young Black and Hispanic Men who Have Sex With Men: An Observational Cohort Study.,Mesner OC,Mesner OC; Jain R; Ramakrishnan A; Matthews DD; Goldbach JT,5,Open forum infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,12,11,ofaf605,iteration_2_and_3_combined,1,False
41216422,PMC12596360,10.1093/ofid/ofaf661,Lessons Learned From A Geriatric Referral Model in People With HIV.,Gorvetzian SR,Gorvetzian SR; Erlandson KM; Iriarte E; Church S; Walker J,5,Open forum infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,12,11,ofaf661,iteration_2_and_3_combined,1,False
41216423,PMC12596657,10.1093/ofid/ofaf652,Potential Health and Cost Impacts of a Point-of-Care Test for Neonatal Sepsis and Possible Serious Bacterial Infections in Infants: A Modeling Analysis in Two Settings.,Chevalier JM,Chevalier JM; Hansen MA; Grantz KH; Gleeson B; Blumel B ... (12 total),12,Open forum infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,12,11,ofaf652,iteration_2_and_3_combined,1,False
41216424,PMC12596388,10.1093/ofid/ofaf629,Evaluation of Cardiovascular Risk Factors Among Adults With Perinatally Acquired HIV.,Henderson M,Henderson M; Klastrup V; Ahmad S; Glenn J; Ayres S ... (9 total),9,Open forum infectious diseases,,Journal Article,Journal Article,False,False,False,False,True,12,11,ofaf629,iteration_2_and_3_combined,1,False
41216483,PMC12596893,10.2147/JMDH.S555909,Pharmacogenetics in Tuberculosis-HIV Coinfected Populations: A Systematic Review of Genetic Variants Influencing Antiretroviral and Anti-Tuberculosis Drug Response.,Hardi H,Hardi H; Fitrianti Z; Mahata LE; Louisa M,4,Journal of multidisciplinary healthcare,,Review,"Journal Article, Review",True,False,False,False,True,18,,7203-7218,iteration_2_and_3_combined,1,False
